Date,Day,Temp_avg,Dew_avg,Hum_avg,Wind_avg,Press_avg,Value (kWh),notes
2018-05-13,13,80.6,71.9,77.0,8.2,29.9,34.243,weekend
2018-05-14,14,80.3,68.9,71.5,6.7,29.9,27.916999999999998,weekday
2018-05-15,15,81.0,66.4,65.2,4.4,29.8,25.134999999999998,weekday
2018-05-16,16,82.2,65.1,60.0,5.1,29.8,26.124999999999996,weekday
2018-05-17,17,84.2,66.8,58.8,5.0,29.7,37.074999999999996,weekday
2018-05-18,18,82.0,70.6,70.7,8.7,29.7,32.697,weekday
2018-05-19,19,82.2,71.5,72.2,12.4,29.8,40.785000000000004,weekend
2018-05-20,20,76.3,72.4,88.2,10.8,29.9,33.027,weekend
2018-05-21,21,74.3,70.7,89.2,5.6,29.9,19.197,weekday
2018-05-22,22,77.9,71.5,82.2,3.8,29.9,20.937,weekday
2018-05-23,23,76.2,71.8,87.3,5.1,29.9,21.631999999999998,weekday
2018-05-24,24,78.8,71.1,78.8,6.3,29.9,24.136,weekday
2018-05-25,25,80.8,72.7,77.6,3.5,29.8,18.651999999999997,vacation
2018-05-26,26,80.4,72.4,78.8,8.9,29.7,14.581999999999999,vacation
2018-05-27,27,79.4,72.2,80.2,4.8,29.7,12.255,vacation
2018-05-28,28,83.0,72.5,73.1,3.2,29.7,14.521999999999998,vacation
2018-05-29,29,85.2,73.0,68.5,5.5,29.6,17.668999999999997,vacation
2018-05-30,30,83.7,73.1,72.1,7.8,29.7,14.953,vacation
2018-05-31,31,84.7,74.2,72.0,10.2,29.7,15.075000000000001,vacation
2018-06-01,1,85.3,74.9,73.2,7.6,29.8,17.213,weekend
2018-06-02,2,86.1,75.1,71.4,6.6,29.8,24.751,weekday
2018-06-03,3,83.9,73.7,73.8,7.4,29.9,49.992,weekday
2018-06-04,4,82.8,72.9,73.3,5.1,29.9,39.50600000000001,weekday
2018-06-05,5,85.8,73.7,69.2,6.2,29.8,37.481,weekend
2018-06-06,6,83.3,74.8,77.6,5.2,29.7,35.941,weekday
2018-06-07,7,84.0,73.7,73.0,7.3,29.8,35.303999999999995,weekday
2018-06-08,8,83.9,72.2,70.8,5.5,29.9,44.60299999999999,weekday
2018-06-09,9,82.5,72.5,73.7,6.0,29.9,28.435000000000002,weekday
2018-06-10,10,86.2,73.8,68.8,9.5,29.8,40.99800000000001,weekend
2018-06-11,11,85.9,74.2,70.2,10.1,29.8,38.814,weekday
2018-06-12,12,86.8,74.0,67.5,9.7,29.8,31.418999999999997,weekday
2018-06-13,13,85.3,73.4,70.0,7.3,29.9,38.969,weekday
2018-06-14,14,83.3,72.8,72.1,5.9,29.9,35.528,weekday
2018-06-15,15,84.0,73.9,73.3,8.8,29.8,41.085,weekday
2018-06-16,16,84.9,73.1,69.8,11.4,29.8,32.068000000000005,weekend
2018-06-17,17,79.9,77.4,92.2,10.1,29.8,36.081,weekend
2018-06-18,18,77.8,76.0,94.3,11.7,29.8,29.67499999999999,weekday
2018-06-19,19,77.0,75.8,95.7,12.3,29.8,28.187,weekday
2018-06-20,20,78.4,76.5,94.0,10.2,29.7,22.289,weekday
2018-06-21,21,80.6,77.1,89.5,4.4,29.8,29.353,weekday
2018-06-22,22,84.6,77.2,80.4,6.7,29.8,32.863,weekday
2018-06-23,23,84.7,76.3,77.2,9.0,29.7,35.915,weekend
2018-06-24,24,85.1,75.8,75.2,10.5,29.8,34.189,weekend
2018-06-25,25,83.5,76.3,79.6,10.1,29.9,35.908,weekday
2018-06-26,26,84.8,75.7,75.6,6.7,29.9,39.32500000000001,weekday
2018-06-27,27,86.0,74.9,71.3,6.1,29.9,39.697,weekday
2018-06-28,28,86.2,75.7,71.9,8.1,29.9,42.551,weekday
2018-06-29,29,86.0,75.3,71.9,8.7,29.9,45.453,weekday
2018-06-30,30,85.5,75.5,74.1,7.9,29.9,47.96900000000001,weekend
2018-07-01,1,86.0,75.1,71.6,7.8,29.8,45.477,weekend
2018-07-02,2,86.0,74.7,70.7,4.9,29.9,36.444,weekday
2018-07-03,3,84.7,73.8,72.1,7.1,29.8,40.161,weekday
2018-07-04,4,75.5,74.0,95.4,5.8,29.9,22.372000000000003,weekend
2018-07-05,5,82.0,73.5,77.8,6.7,30.0,31.073,weekday
2018-07-06,6,82.2,74.6,79.8,6.6,30.0,31.392999999999997,weekday
2018-07-07,7,80.9,74.7,83.2,5.6,29.9,37.382000000000005,weekend
2018-07-08,8,77.8,75.1,91.6,4.6,29.9,30.063000000000002,weekday
2018-07-09,9,79.3,75.3,88.2,3.5,30.0,29.476,weekday
2018-07-10,10,83.0,74.5,77.6,3.5,30.0,30.747,weekend
2018-07-11,11,84.9,75.3,74.8,4.8,29.9,33.172,weekday
2018-07-12,12,84.1,75.3,76.3,5.3,29.9,39.733,weekday
2018-07-13,13,84.8,74.7,73.6,4.6,29.9,37.760000000000005,weekday
2018-07-14,14,84.9,75.7,75.2,5.4,29.9,40.681,weekend
2018-07-15,15,86.4,75.8,72.2,5.0,29.9,41.538,weekend
2018-07-16,16,86.6,75.1,71.0,4.9,29.9,38.041000000000004,weekday
2018-07-17,17,85.6,75.2,73.6,6.3,29.9,37.52000000000001,weekday
2018-07-18,18,87.5,75.8,70.1,6.5,29.9,35.035000000000004,weekday
2018-07-19,19,87.0,75.8,71.9,7.3,29.8,40.4,weekday
2018-07-20,20,87.8,75.1,69.2,7.6,29.8,45.85600000000001,weekday
2018-07-21,21,88.0,76.0,70.0,6.5,29.9,48.803,weekend
2018-07-22,22,87.5,74.6,69.2,8.2,29.8,51.017,weekend
2018-07-23,23,88.7,73.6,64.2,7.2,29.8,41.93599999999999,weekday
2018-07-24,24,86.4,73.4,66.6,7.2,29.8,46.169,weekday
2018-07-25,25,85.2,69.6,62.8,4.6,29.9,40.856,weekday
2018-07-26,26,87.1,69.1,57.7,5.8,29.9,43.071000000000005,weekday
2018-07-27,27,87.3,69.5,58.1,4.8,29.9,39.745999999999995,weekday
2018-07-28,28,87.2,73.8,66.7,5.5,29.9,48.25800000000001,weekend
2018-07-29,29,88.2,74.3,66.2,5.7,29.9,57.533000000000015,weekend
2018-07-30,30,87.7,75.3,68.4,6.3,29.8,66.6025,weekday
2018-07-31,31,79.4,75.8,89.1,7.0,29.9,31.924,weekday
2018-08-01,1,82.5,69.0,68.5,4.8,29.8,34.872,weekday
2018-08-02,2,83.2,68.2,64.2,3.3,29.9,35.36,weekday
2018-08-03,3,83.8,70.5,67.4,5.8,29.9,40.504,weekday
2018-08-04,4,81.3,75.3,82.9,6.9,29.9,25.064999999999994,weekend
2018-08-05,5,82.7,74.9,78.8,7.6,30.0,27.231,weekday
2018-08-06,6,82.0,76.8,84.9,6.1,29.9,38.086,weekday
2018-08-07,7,82.3,76.0,82.9,4.9,29.9,39.64000000000001,weekend
2018-08-08,8,82.6,74.8,78.8,5.9,29.9,29.445999999999998,weekday
2018-08-09,9,82.3,76.2,83.6,4.5,29.9,38.351,weekend
2018-08-10,10,82.2,75.3,82.3,6.6,29.9,46.873000000000005,weekday
2018-08-11,11,80.3,77.0,90.1,5.7,29.9,42.41399999999999,weekday
2018-08-12,12,83.0,76.1,80.8,5.7,29.9,37.439,weekend
2018-08-13,13,84.9,75.4,75.1,7.2,29.9,42.855000000000004,weekday
2018-08-14,14,84.4,75.1,75.4,9.1,29.9,36.822,weekday
2018-08-15,15,85.0,76.5,77.2,7.1,29.9,39.26,weekday
2018-08-16,16,85.9,76.9,75.8,6.4,29.9,42.132,weekday
2018-08-17,17,86.4,76.5,74.0,6.8,29.9,41.16699999999999,weekday
2018-08-18,18,86.6,76.5,73.3,6.3,29.9,45.086,weekend
2018-08-19,19,87.2,75.8,71.1,7.0,29.8,46.836999999999996,weekend
2018-08-20,20,86.8,76.5,73.0,7.3,29.9,43.19299999999999,weekday
2018-08-21,21,85.2,76.8,78.4,7.4,29.9,48.089,weekday
2018-08-22,22,87.1,75.0,69.4,6.3,30.0,44.910999999999994,weekday
2018-08-23,23,85.8,75.4,72.6,5.8,29.9,44.49600000000001,weekday
2018-08-24,24,85.7,74.6,70.8,5.7,29.8,45.34499999999999,weekday
2018-08-25,25,87.5,76.1,69.8,7.7,29.9,48.985,weekend
2018-08-26,26,84.7,76.5,78.1,5.9,29.9,47.661,weekend
2018-08-27,27,84.6,76.8,78.5,7.7,29.9,37.409000000000006,weekday
2018-08-28,28,84.7,77.0,78.6,7.5,29.9,35.475,weekday
2018-08-29,29,80.1,76.0,87.5,6.8,29.9,25.551000000000002,weekday
2018-08-30,30,82.7,74.6,78.4,7.0,29.9,34.909,weekday
2018-08-31,31,84.3,75.1,76.0,5.9,29.8,38.914,weekday
2018-09-01,1,81.5,76.8,86.1,7.2,29.8,45.265,weekday
2018-09-02,2,78.1,77.0,96.4,6.8,29.8,30.686,weekday
2018-09-03,3,76.6,76.4,99.2,8.0,29.8,16.958999999999996,weekday
2018-09-04,4,79.6,77.0,92.4,9.2,29.9,19.512999999999995,weekday
2018-09-05,5,82.7,75.9,81.3,6.2,29.9,20.819999999999997,weekday
2018-09-06,6,83.1,75.7,79.8,4.3,29.9,23.776,weekend
2018-09-07,7,82.3,76.3,82.7,5.3,29.9,26.286,weekday
2018-09-08,8,81.0,75.4,85.3,4.0,29.8,34.47899999999999,weekday
2018-09-09,9,77.9,75.0,91.8,3.6,29.7,29.045,weekend
2018-09-10,10,75.9,75.0,96.9,5.5,29.8,20.596,weekday
2018-09-11,11,75.6,74.6,97.0,7.6,29.8,21.761999999999993,weekday
2018-09-12,12,79.1,75.5,89.0,9.0,29.9,22.231,weekend
2018-09-13,13,79.0,75.4,88.9,10.4,29.8,25.769000000000002,weekday
2018-09-14,14,76.2,75.4,97.4,8.5,29.8,23.427999999999997,weekday
2018-09-15,15,80.6,75.4,85.8,8.0,29.8,34.524,weekend
2018-09-16,16,83.2,75.9,80.7,2.4,29.8,41.58400000000001,weekend
2018-09-17,17,84.3,75.0,75.0,3.8,29.8,38.858,weekday
2018-09-18,18,85.9,75.6,72.5,4.1,29.8,40.006,weekday
2018-09-19,19,84.4,75.6,76.2,4.7,29.8,34.498999999999995,weekday
2018-09-20,20,79.7,76.6,90.7,7.2,29.8,31.38199999999999,weekday
2018-09-21,21,79.9,78.3,95.2,7.3,29.8,27.433000000000003,weekday
2018-09-22,22,78.5,77.6,97.0,5.3,29.8,21.81,weekend
2018-09-23,23,76.0,71.7,87.5,5.6,29.8,23.708000000000002,weekend
2018-09-24,24,79.3,71.8,79.5,4.5,29.8,29.590400000000002,weekday
2018-09-25,25,80.4,75.7,86.4,5.5,29.8,28.776,weekday
2018-09-26,26,78.8,76.0,91.4,4.1,29.9,23.981,weekday
2018-09-27,27,73.9,70.2,88.8,6.9,29.9,16.203000000000003,weekday
2018-09-28,28,74.8,72.4,92.3,7.1,29.9,22.545999999999996,weekday
2018-09-29,29,75.0,74.2,97.5,8.0,30.0,27.895000000000007,weekend
2018-09-30,30,76.4,74.0,92.6,7.1,30.0,32.52,weekend
2018-10-01,1,76.1,73.8,93.1,7.5,30.0,41.138999999999996,weekday
2018-10-02,2,78.3,75.1,90.8,5.1,30.0,48.521499999999996,weekend
2018-10-03,3,80.7,77.0,89.5,3.7,29.9,51.3906,weekend
2018-10-04,4,80.8,75.2,84.8,3.6,29.9,57.122000000000014,weekday
2018-10-05,5,80.1,76.2,88.9,6.7,29.9,50.03699999999999,weekday
2018-10-06,6,81.8,75.3,82.3,6.5,29.8,54.294000000000004,weekend
2018-10-07,7,80.8,76.3,87.0,9.5,29.8,49.811,weekday
2018-10-08,8,79.3,75.2,88.0,9.7,29.7,32.249,weekday
2018-10-09,9,78.8,75.5,90.5,10.7,29.6,28.962999999999997,weekday
2018-10-10,10,75.3,69.9,84.7,6.7,29.7,27.831000000000007,weekday
2018-10-11,11,71.3,60.5,71.1,7.2,29.9,19.379999999999995,weekend
2018-10-12,12,71.9,65.0,80.1,8.2,29.8,24.012999999999998,weekday
2018-10-13,13,79.8,72.3,79.9,10.1,29.7,31.637,weekend
2018-10-14,14,82.0,74.2,78.6,8.5,29.7,37.507,weekend
2018-10-15,15,64.5,63.7,97.3,11.6,29.9,21.932000000000002,weekday
2018-10-16,16,58.3,57.5,97.2,11.3,30.0,9.736000000000002,weekday
2018-10-17,17,59.7,58.1,94.7,10.8,30.1,9.982999999999997,weekday
2018-10-18,18,63.2,58.8,86.0,10.1,30.1,9.991999999999999,weekday
2018-10-19,19,72.7,69.0,88.4,7.3,30.0,12.941999999999998,weekday
2018-10-20,20,67.3,66.1,95.8,9.2,30.0,12.700999999999999,weekend
2018-10-21,21,64.5,53.5,69.8,9.5,30.1,14.41,weekend
2018-10-22,22,58.8,51.4,76.5,6.4,30.0,9.709,weekday
2018-10-23,23,59.0,55.0,86.8,8.9,30.0,9.371000000000002,weekday
2018-10-24,24,64.9,63.3,94.6,9.7,29.9,9.521999999999997,weekday
2018-10-25,25,64.1,61.0,90.4,7.8,29.8,10.543,weekday
2018-10-26,26,63.0,57.0,82.8,5.3,29.8,10.232999999999999,weekday
2018-10-27,27,67.4,58.1,76.0,4.1,29.9,15.272,weekend
2018-10-28,28,71.6,63.3,77.9,6.0,30.0,19.906,weekend
2018-10-29,29,71.7,62.9,77.5,4.3,30.0,20.346,weekday
2018-10-30,30,74.8,67.1,78.8,8.8,29.9,17.478,weekday
2018-10-31,31,70.5,69.3,96.0,10.2,29.7,17.039,weekday
2018-11-01,1,60.9,53.5,78.6,9.7,29.8,14.854999999999999,weekday
2018-11-02,2,59.5,47.7,68.6,4.5,29.9,11.006,weekend
2018-11-03,3,66.7,55.9,69.4,8.9,29.9,12.57,weekend
2018-11-04,4,65.9,61.8,87.5,7.3,29.9,18.645,weekday
2018-11-05,5,73.1,69.5,89.5,6.7,29.7,16.648999999999997,weekday
2018-11-06,6,78.7,75.5,90.4,4.5,29.8,28.654999999999998,weekday
2018-11-07,7,78.3,74.7,89.5,4.7,29.8,34.85699999999999,weekday
2018-11-08,8,66.5,65.8,97.3,7.9,29.9,16.789,weekend
2018-11-09,9,55.6,53.1,91.5,13.8,30.1,14.864,weekday
2018-11-10,10,48.3,41.1,76.5,8.6,30.2,9.481000000000002,weekday
2018-11-11,11,52.0,49.2,90.5,9.1,30.0,11.142999999999999,weekend
2018-11-12,12,50.9,49.4,94.8,13.3,29.9,12.282000000000002,weekday
2018-11-13,13,38.8,31.3,74.6,14.8,30.3,14.435,weekday
2018-11-14,14,40.5,26.0,60.8,7.7,30.3,13.391,weekday
2018-11-15,15,45.4,32.8,66.4,2.2,30.2,11.152000000000001,weekday
2018-11-16,16,53.3,42.2,71.1,3.3,30.1,9.373000000000001,weekday
2018-11-17,17,59.2,52.7,81.5,6.0,30.0,9.415,weekend
2018-11-18,18,57.1,55.8,95.8,8.5,30.0,11.202999999999998,weekend
2018-11-19,19,49.1,47.9,95.7,9.2,30.1,10.383999999999999,weekday
2018-11-20,20,51.7,43.1,74.6,8.0,30.2,9.084,weekday
2018-11-21,21,51.3,45.6,82.8,4.4,30.2,11.858,weekday
2018-11-22,22,55.0,48.3,80.8,4.3,30.1,9.947999999999999,weekday
2018-11-23,23,62.0,58.2,88.0,4.4,29.8,9.361999999999998,weekday
2018-11-24,24,60.0,54.4,85.6,2.9,29.7,9.534,weekend
2018-11-25,25,66.2,55.5,72.4,11.2,29.8,11.129999999999999,weekend
2018-11-26,26,48.3,32.1,55.0,10.2,30.1,12.158,weekday
2018-11-27,27,48.0,34.7,64.6,3.0,30.1,11.245999999999999,weekday
2018-11-28,28,58.8,52.3,80.6,5.4,29.9,10.543000000000003,weekday
2018-11-29,29,70.0,67.3,91.6,8.0,29.8,9.499,weekday
2018-11-30,30,72.7,70.2,92.3,9.6,29.7,9.101,weekday
2018-12-01,1,70.7,55.5,64.3,6.6,29.6,12.960999999999997,weekday
2018-12-02,2,62.9,45.8,58.4,5.6,29.7,14.203999999999999,weekday
2018-12-03,3,56.5,40.9,57.8,10.1,30.0,12.558,weekday
2018-12-04,4,49.8,37.5,64.5,7.8,30.2,9.943000000000001,weekday
2018-12-05,5,47.8,35.3,65.5,4.7,30.3,10.017000000000001,weekend
2018-12-06,6,56.0,53.5,91.2,7.1,30.1,9.901999999999997,weekday
2018-12-07,7,63.3,62.4,96.9,9.4,30.0,9.352,weekday
2018-12-08,8,48.3,46.9,95.2,12.1,29.9,11.640999999999998,weekend
2018-12-09,9,45.2,41.4,86.5,9.6,30.2,13.586,weekday
2018-12-10,10,46.5,36.5,72.2,4.3,30.3,11.788000000000002,weekday
2018-12-11,11,48.7,40.7,77.9,5.1,30.2,11.819,weekday
2018-12-12,12,62.8,56.0,79.2,8.6,29.9,12.005999999999998,weekday
2018-12-13,13,65.5,58.7,80.1,10.0,29.6,9.517,weekday
2018-12-14,14,47.7,43.1,84.6,12.7,29.8,11.049999999999999,weekday
2018-12-15,15,53.6,39.6,61.6,8.3,30.0,11.210999999999999,weekend
2018-12-16,16,52.7,44.7,75.7,1.6,30.2,13.629999999999999,weekend
2018-12-17,17,57.0,50.1,81.2,2.7,30.1,11.627,weekday
2018-12-18,18,54.5,53.0,95.2,4.5,30.0,9.418999999999997,weekday
2018-12-19,19,54.8,54.2,97.7,5.3,29.7,9.908,weekday
2018-12-20,20,56.8,44.4,69.1,12.4,29.7,10.895000000000003,weekday
2018-12-21,21,52.6,32.7,48.6,7.8,29.9,11.061,weekday
2018-12-22,22,62.4,52.7,72.3,8.4,29.9,10.731000000000003,weekend
2018-12-23,23,60.3,50.9,75.3,7.7,30.1,6.564,weekend
2018-12-24,24,56.8,50.4,79.9,7.6,30.1,9.286,weekday
2018-12-25,25,63.6,61.9,94.6,6.5,30.0,10.375000000000004,weekday
2018-12-26,26,66.0,64.9,96.3,20.6,29.8,10.254,weekday
2018-12-27,27,61.4,56.3,85.0,8.3,29.7,9.455000000000002,weekday
2018-12-28,28,53.7,41.9,65.7,9.2,29.9,10.060999999999998,weekday
2018-12-29,29,49.6,41.7,74.4,11.7,30.0,12.392,weekend
2018-12-30,30,47.1,45.4,94.3,6.9,29.9,13.812999999999999,weekend
2018-12-31,31,49.9,48.2,94.3,5.1,29.8,10.859,weekday
2019-01-01,1,50.7,45.5,84.8,5.0,30.0,10.4,weekday
2019-01-02,2,52.3,50.7,94.4,10.5,29.9,12.23,weekday
2019-01-03,3,48.8,47.6,95.7,8.2,29.9,13.451000000000002,weekday
2019-01-04,4,47.7,41.5,80.8,5.6,29.9,11.675000000000002,weekday
2019-01-05,5,53.7,44.5,77.1,3.5,30.0,15.758000000000003,weekday
2019-01-06,6,58.9,54.6,87.3,5.6,30.0,13.466999999999999,vacation
2019-01-07,7,67.7,61.1,80.1,6.3,30.0,9.99,weekday
2019-01-08,8,66.1,61.3,85.8,3.4,30.1,9.956999999999999,weekday
2019-01-09,9,56.3,39.9,57.3,9.3,30.3,8.906999999999998,weekend
2019-01-10,10,50.8,35.5,59.5,3.9,30.2,9.809000000000001,weekday
2019-01-11,11,55.3,48.5,79.7,8.9,30.0,9.76,weekday
2019-01-12,12,59.9,53.6,81.9,8.4,29.9,9.588000000000001,weekend
2019-01-13,13,48.3,37.8,68.2,8.0,30.2,12.397,weekend
2019-01-14,14,45.6,37.2,73.8,6.1,30.3,12.871999999999996,weekday
2019-01-15,15,48.1,40.8,76.2,4.6,30.2,12.967999999999998,weekday
2019-01-16,16,55.8,53.3,91.8,8.3,30.1,11.408999999999999,weekday
2019-01-17,17,61.9,59.2,91.4,5.4,30.0,8.959999999999999,weekday
2019-01-18,18,62.3,61.0,95.6,6.6,29.9,11.314000000000002,weekday
2019-01-19,19,54.1,45.0,72.5,17.5,29.9,13.295000000000002,weekend
2019-01-20,20,40.9,28.8,64.1,6.8,30.2,16.168,weekend
2019-01-21,21,50.4,43.8,79.5,9.3,30.1,12.461999999999998,weekday
2019-01-22,22,66.9,59.4,77.5,13.7,29.8,9.368999999999998,weekday
2019-01-23,23,43.8,37.7,80.6,14.5,29.9,13.104,weekday
2019-01-24,24,44.1,31.0,65.0,3.7,30.1,11.989999999999998,weekday
2019-01-25,25,48.0,36.3,68.2,5.8,30.2,13.06,weekday
2019-01-26,26,52.7,47.9,85.6,5.3,30.1,11.29,weekend
2019-01-27,27,54.4,46.6,78.1,5.1,30.0,9.969999999999999,weekend
2019-01-28,28,58.1,48.9,74.1,9.1,29.8,10.29,weekday
2019-01-29,29,44.2,25.1,49.8,13.5,30.1,12.292,weekday
2019-01-30,30,45.3,28.4,54.3,7.2,30.1,12.367999999999999,weekday
2019-01-31,31,53.1,50.0,89.5,8.9,30.0,11.036000000000001,weekday
2019-02-01,1,60.1,58.5,94.7,7.0,30.0,8.739999999999998,weekday
2019-02-02,2,60.2,58.8,95.2,7.3,30.0,8.803,weekend
2019-02-03,3,64.9,64.2,97.6,7.7,29.8,10.539,weekend
2019-02-04,4,70.4,67.9,92.4,5.3,29.8,10.38,weekday
2019-02-05,5,71.6,68.9,91.5,8.0,29.8,9.471,weekday
2019-02-06,6,74.5,69.3,84.7,11.9,29.8,9.852,vacation
2019-02-07,7,63.9,57.3,79.9,14.1,29.9,16.585999999999995,weekday
2019-02-08,8,39.7,27.7,62.5,15.9,30.4,13.26,weekday
2019-02-09,9,41.6,32.1,69.2,10.0,30.3,14.519,weekday
2019-02-10,10,58.9,54.3,85.1,9.8,30.0,14.184999999999995,weekday
2019-02-11,11,68.7,67.3,95.5,7.9,29.8,8.331,weekend
2019-02-12,12,60.0,45.2,60.9,11.0,30.0,10.070000000000002,weekday
2019-02-13,13,52.4,40.1,66.1,5.8,30.1,11.159,weekday
2019-02-14,14,63.5,55.8,78.3,7.9,29.8,9.253999999999998,weekday
2019-02-15,15,68.3,63.9,86.5,6.3,29.7,9.338999999999999,weekday
2019-02-16,16,63.1,59.8,89.3,5.6,29.6,10.539,weekend
2019-02-17,17,60.3,55.9,86.2,10.5,29.7,8.253,weekend
2019-02-18,18,53.8,36.3,53.4,14.5,30.0,13.321999999999997,weekday
2019-02-19,19,47.9,44.8,90.6,10.9,29.8,12.798999999999998,weekday
2019-02-20,20,52.0,44.7,78.8,8.5,29.8,10.107000000000001,weekday
2019-02-21,21,51.8,49.9,93.7,10.0,29.8,10.638,weekday
2019-02-22,22,61.2,60.9,98.9,6.5,29.8,9.2,weekday
2019-02-23,23,70.6,59.0,71.5,10.2,29.8,8.822000000000001,weekend
2019-02-24,24,58.0,34.1,42.1,9.3,30.1,12.238999999999999,weekend
2019-02-25,25,53.7,43.9,71.7,9.8,30.1,11.015,weekday
2019-02-26,26,58.4,58.3,99.6,8.3,30.0,9.533999999999999,weekday
2019-02-27,27,64.7,64.7,99.9,4.8,29.9,9.623,weekday
2019-02-28,28,51.7,51.2,98.4,9.2,29.9,10.262,weekday
2019-03-01,1,53.1,50.9,92.4,4.8,29.9,10.751,weekday
2019-03-02,2,62.7,60.5,92.7,7.0,29.9,10.23,weekend
2019-03-03,3,54.6,52.4,92.6,12.0,29.9,12.124999999999998,weekend
2019-03-04,4,37.4,29.1,72.7,14.0,30.2,13.856,weekday
2019-03-05,5,39.3,20.7,49.3,9.4,30.3,13.584,weekday
2019-03-06,6,46.6,31.3,57.3,8.9,30.3,10.573,vacation
2019-03-07,7,62.3,59.4,90.1,8.2,30.0,8.902,weekday
2019-03-08,8,74.1,69.3,85.5,9.8,29.8,8.517000000000001,weekend
2019-03-09,9,74.7,69.1,83.6,9.3,29.7,9.035,weekday
2019-03-10,10,72.5,69.1,89.8,7.0,29.9,14.0268,weekday
2019-03-11,11,71.7,68.2,89.6,8.6,30.0,13.179,weekend
2019-03-12,12,67.5,66.3,95.7,12.9,30.0,11.969999999999997,weekday
2019-03-13,13,72.1,69.5,91.5,12.8,29.6,16.727999999999998,weekday
2019-03-14,14,70.4,53.2,59.8,11.1,29.8,8.193000000000001,weekday
